id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
26177908,Rental unit in Brussels · ★4.69 · 2 bedrooms · 2 beds · 2 baths,19427428,Sweet Inn,,Ixelles,50.83669,4.36082,Entire home/apt,270,2,42,2023-08-30,0.69,130,212,25,
26316273,Villa in Anderlecht · 1 bedroom · 1 bed · 1 shared bath,197894819,Angela,,Anderlecht,50.83542,4.28382,Private room,180,2,2,2019-04-03,0.04,2,60,0,
26333055,Townhouse in Ukkel · ★4.69 · 1 bedroom · 1 bed · 1 private bath,43722296,Cedric,,Uccle,50.80576,4.33654,Private room,39,2,17,2020-10-14,0.27,2,0,0,
26338671,Rental unit in Brussels · ★4.38 · 2 bedrooms · 2 beds · 2 baths,19427428,Sweet Inn,,Ixelles,50.83638,4.36118,Entire home/apt,261,2,21,2023-09-02,0.36,130,180,5,
26340906,Rental unit in Etterbeek · 1 bedroom · 1 bed · 1 bath,198110903,Alice,,Etterbeek,50.83031,4.38822,Entire home/apt,32,90,0,,,1,90,0,
26373379,Rental unit in Brussel · ★4.84 · 1 bedroom · 1 bed · 1 bath,179092435,Gaetan,,Bruxelles,50.8435,4.34718,Entire home/apt,85,4,34,2023-07-30,0.54,2,40,2,
26374988,Rental unit in Schaerbeek · ★5.0 · 2 bedrooms · 2 beds · 1 bath,15139859,Coline,,Schaerbeek,50.87083,4.39076,Entire home/apt,80,2,21,2020-01-01,0.34,1,0,0,
26438554,Home in Schaarbeek · ★4.80 · 4 bedrooms · 6 beds · 2.5 baths,83521213,Axel,,Schaerbeek,50.855,4.39597,Entire home/apt,245,2,10,2023-09-10,0.20,1,52,2,
26463838,Home in Elsene · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,38206725,Julie,,Ixelles,50.83218,4.38155,Private room,48,7,37,2023-09-01,0.58,2,58,8,
26482917,Rental unit in Jette · ★4.57 · 1 bedroom · 2 beds · 1 bath,85595654,Radost,,Jette,50.86934,4.33675,Entire home/apt,55,10,8,2019-05-02,0.13,1,0,0,
26486713,Rental unit in Sint-Gillis · ★4.73 · 1 bedroom · 1 bed · 1.5 baths,199193468,Diego,,Saint-Gilles,50.82892,4.34824,Private room,60,3,31,2023-04-09,0.51,1,52,7,
26494792,Rental unit in Sint-Jans-Molenbeek · ★4.80 · 1 bedroom · 1 bed · 1 bath,10718729,Frederico,,Molenbeek-Saint-Jean,50.86667,4.33867,Entire home/apt,87,2,50,2023-07-27,0.79,1,54,22,
26578430,Guesthouse in Etterbeek · 1 bedroom · 1 bed · 1 private bath,163479256,Sarah,,Etterbeek,50.83657,4.38458,Private room,70,3,2,2022-10-08,0.06,5,15,1,
26624893,Loft in Anderlecht · ★4.87 · 1 bedroom · 1 bed · 1 bath,10231979,Lisa,,Anderlecht,50.83523,4.32672,Entire home/apt,102,4,52,2023-07-24,0.83,1,25,22,
26634085,Rental unit in Schaerbeek · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,56959744,Anne-Sophie,,Schaerbeek,50.85697,4.37965,Private room,49,2,59,2023-09-02,0.95,2,0,17,
26639241,Rental unit in Elsene · 1 bedroom · 1 bed · 1 shared bath,133241717,Charles-Anton,,Ixelles,50.81265,4.38656,Shared room,200,1,1,2018-07-16,0.02,1,0,0,
26658309,Loft in Etterbeek · ★4.71 · 1 bedroom · 1 bed · 2 shared baths,10831069,Angelo,,Etterbeek,50.83545,4.38546,Private room,63,3,46,2023-07-23,0.73,4,20,4,
26716682,Serviced apartment in Brussel · ★4.62 · Studio · 1 bed · 1 bath,51340785,Grégory,,Bruxelles,50.84535,4.34771,Entire home/apt,151,2,74,2023-08-28,1.20,8,111,20,
26758295,Rental unit in Brussels · ★4.47 · 2 bedrooms · 2 beds · 2 baths,19427428,Sweet Inn,,Ixelles,50.83554,4.36105,Entire home/apt,316,2,51,2023-08-30,0.81,130,213,15,
26759186,Condo in Etterbeek · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,1291492,Sabine,,Etterbeek,50.83595,4.4015,Private room,22,20,3,2023-09-01,0.05,6,187,2,
26759613,Rental unit in Etterbeek · ★4.55 · 1 bedroom · 1 bed · 1 bath,1291492,Sabine,,Etterbeek,50.83539,4.40287,Entire home/apt,45,7,20,2023-08-19,0.32,6,58,10,
26809830,Rental unit in Schaarbeek · ★4.83 · 1 bedroom · 2 beds · 1 bath,4176377,Valeria,,Schaerbeek,50.86371,4.37516,Entire home/apt,60,3,112,2023-09-13,2.17,2,8,48,
26934553,Rental unit in Sint-Lambrechts-Woluwe · ★4.88 · 1 bedroom · 1 bed · 1 bath,27635985,Helene,,Woluwe-Saint-Lambert,50.84053,4.41386,Entire home/apt,95,3,34,2023-08-10,0.56,1,110,12,
27007357,Rental unit in Ixelles · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,100345658,Eléonore,,Ixelles,50.82894,4.36731,Entire home/apt,140,5,22,2022-11-08,0.35,1,0,4,
27026248,Rental unit in Etterbeek · ★4.80 · 2 bedrooms · 2 beds · 2 baths,31893939,Andrea,,Etterbeek,50.83129,4.40092,Entire home/apt,70,4,6,2021-08-03,0.10,3,0,0,
27040682,Rental unit in Brussels · ★5.0 · 1 bedroom · 2 beds · 1.5 baths,107009527,Dessi,,Ixelles,50.83588,4.36847,Entire home/apt,135,1,5,2023-08-13,0.46,1,6,5,
27082734,Rental unit in Brussel · ★4.77 · 1 bedroom · 1 bed · 1 bath,188845843,Anne-Catherine,,Bruxelles,50.85115,4.36818,Entire home/apt,70,2,78,2020-02-16,1.25,1,0,0,
27111069,Rental unit in Schaerbeek · ★4.41 · 2 bedrooms · 2 beds · 1 bath,30865158,Hakim,,Schaerbeek,50.8670155,4.3868518,Entire home/apt,168,2,39,2023-08-27,2.68,3,97,31,
27121392,Bed and breakfast in Ganshoren · ★4.86 · 1 bedroom · 2 beds · 1.5 baths,69747611,Yassine,,Ganshoren,50.875702,4.300144,Private room,46,1,85,2023-08-28,5.77,2,76,71,
27208753,Condo in Etterbeek · 1 bedroom · 1 bed · 1 shared bath,1291492,Sabine,,Etterbeek,50.83519,4.40285,Private room,24,30,0,,,6,7,0,
27215144,Condo in Watermael-Boitsfort · ★4.79 · Studio · 1 bed · 1.5 baths,31160122,Isabelle,,Watermael-Boitsfort,50.80049,4.40528,Entire home/apt,59,1,28,2022-10-02,0.45,1,0,1,
27225264,Rental unit in Schaerbeek · ★4.64 · 2 bedrooms · 2 beds · 1 bath,56959744,Anne-Sophie,,Schaerbeek,50.85686,4.38142,Entire home/apt,110,3,11,2023-02-20,0.18,2,0,1,
27269895,Rental unit in Vorst · ★4.93 · 1 bedroom · 1 bed · 1 bath,19884458,Olivia,,Forest,50.82428,4.33247,Entire home/apt,80,3,57,2023-09-10,1.61,1,51,30,
27283368,Rental unit in Ixelles · ★4.83 · 1 bedroom · 1 bed · 1 bath,29357350,Antonio,,Ixelles,50.83016,4.37109,Entire home/apt,42,30,12,2023-02-27,0.19,3,281,1,
27285815,Condo in Brussel · ★4.81 · 1 bedroom · 1 bed · 1.5 baths,53237668,Ekaterina,,Bruxelles,50.84644,4.35491,Entire home/apt,90,1,299,2023-09-14,4.80,1,33,103,
27286007,Rental unit in Brussel · ★4.97 · 1 bedroom · 1 bed · 1 shared bath,14634799,Alessio,,Bruxelles,50.85806,4.34725,Private room,110,3,58,2023-09-12,1.13,1,174,13,
27299272,Rental unit in Brussel · ★4.53 · Studio · 1 bed · 1 bath,79887256,Marcelin,,Bruxelles,50.84012,4.35131,Entire home/apt,89,2,76,2023-06-24,1.23,1,163,23,
27323747,Rental unit in Ixelles · ★5.0 · 1 bedroom · 1 bed · 1 bath,142811811,Sofian Hugo,,Ixelles,50.82423,4.38253,Entire home/apt,89,4,5,2023-09-03,0.09,1,83,1,
27330480,Townhouse in Koekelberg · ★4.62 · 3 bedrooms · 4 beds · 2.5 baths,20968226,Sophia,,Koekelberg,50.8635,4.3149,Private room,57,1,305,2023-09-14,4.89,1,329,94,
27335953,Townhouse in Brussel · ★4.60 · 1 bedroom · 1 bed · 1.5 shared baths,107393757,Ana,,Bruxelles,50.84711,4.35333,Private room,36,1,317,2022-06-30,5.08,2,0,0,
27337280,Rental unit in Schaarbeek · ★4.69 · 1 bedroom · 1 bed · 1 bath,4209987,Quentin,,Schaerbeek,50.84797,4.40087,Entire home/apt,55,5,40,2023-08-06,0.65,1,0,7,
27354508,Bed and breakfast in Ukkel · ★4.96 · 1 bedroom · 2 beds · 1 shared bath,39536836,Myriam,,Uccle,50.80458,4.34321,Private room,71,2,105,2023-09-08,1.73,3,128,42,
27358837,Rental unit in Anderlecht · ★4.92 · 1 bedroom · 2 beds · 1.5 baths,181739421,Isabelle,,Anderlecht,50.83376,4.30365,Private room,48,3,111,2023-09-13,1.78,1,263,29,
27390633,Rental unit in Woluwe-Saint-Pierre · ★5.0 · 1 bedroom · 1 bed · 1 bath,44335263,Frederico,,Woluwe-Saint-Pierre,50.83758,4.40993,Entire home/apt,100,2,13,2023-08-20,1.23,1,20,13,
27402871,Rental unit in Saint-Gilles · ★4.80 · 1 bedroom · 2 beds · 1 bath,206512883,Julie,,Saint-Gilles,50.825539,4.347325,Entire home/apt,120,2,15,2023-09-11,1.03,1,228,6,
27455884,Rental unit in Ixelles · ★4.77 · 1 bedroom · 1 bed · 1 private bath,169042687,Elisabeth,,Ixelles,50.83352,4.37333,Private room,46,1,183,2022-12-04,2.98,1,197,13,
27472544,Rental unit in Brussel · ★4.71 · 2 bedrooms · 3 beds · 1 bath,674142,RAS Residence,,Bruxelles,50.84624,4.37537,Entire home/apt,236,1,49,2023-06-08,0.81,7,335,14,
27538492,Rental unit in Etterbeek · ★4.50 · 1 bedroom · 1 bed · 1 bath,205052678,François,,Bruxelles,50.84106,4.38081,Entire home/apt,65,4,13,2021-03-21,0.21,1,0,0,
27563403,Rental unit in Brussel · ★4.25 · 1 bedroom · 1 bed · 1 bath,59289349,Yann,,Bruxelles,50.8456,4.35139,Entire home/apt,113,3,56,2023-08-07,0.90,7,322,10,
27618991,Rental unit in Saint-Josse-ten-Noode · ★5.0 · 2 bedrooms · 2 beds · 1 bath,25946713,Max,,Saint-Josse-ten-Noode,50.85534,4.37173,Entire home/apt,126,15,4,2018-09-11,0.06,1,179,0,
27674651,Rental unit in Elsene · 1 bedroom · 1 bed · 1 bath,208877764,Anne,,Ixelles,50.81968,4.35795,Entire home/apt,110,2,1,2018-11-28,0.02,1,134,0,
27697001,Rental unit in Schaerbeek · ★4.90 · 1 bedroom · 1 bed · 1 bath,23084531,Mélanie,,Schaerbeek,50.86564,4.37273,Entire home/apt,83,10,20,2022-11-21,0.33,1,0,3,
27699432,Rental unit in Evere · ★4.55 · 1 bedroom · 2 beds · 1.5 baths,43205297,Azad,,Evere,50.87689,4.40162,Entire home/apt,87,3,73,2023-09-08,1.24,1,63,16,
27720079,Rental unit in Ukkel · ★4.80 · 1 bedroom · 1 bed · 1 bath,168520530,Jess,,Uccle,50.79549,4.36638,Entire home/apt,45,4,44,2022-04-17,0.71,1,0,0,
27777668,Rental unit in Bruxelles · ★4.97 · 2 bedrooms · 2 beds · 1 bath,8044217,Nacim,,Bruxelles,50.84768,4.34502,Entire home/apt,172,4,124,2023-08-29,2.01,1,258,26,
27784537,Rental unit in Schaarbeek · ★4.70 · 1 bedroom · 2 beds · 1 bath,50182816,Ope,,Schaerbeek,50.85695,4.40601,Entire home/apt,85,2,167,2023-08-29,2.73,1,75,45,
27796051,Condo in Sint-Gillis · ★4.92 · 1 bedroom · 1 bed · 1 private bath,3624262,Hélène,,Saint-Gilles,50.82939,4.34801,Private room,100,3,24,2023-08-24,0.47,1,247,9,
27802488,Rental unit in Elsene · ★4.73 · 1 bedroom · 1 bed · 1 shared bath,145695051,Amalia Et Fedrik,,Ixelles,50.82203,4.37673,Private room,51,1,73,2023-09-13,1.18,2,4,45,
27854686,Rental unit in Etterbeek · ★4.71 · 1 bedroom · 1 bed · 1 bath,8082639,Phil,,Etterbeek,50.82766,4.39982,Entire home/apt,81,6,7,2023-06-24,0.12,2,356,1,
27871508,Rental unit in Uccle · ★4.90 · 1 bedroom · 1 bed · 1 bath,4376672,Christophe,,Uccle,50.81433,4.36223,Entire home/apt,70,4,50,2023-03-06,0.87,1,0,7,
27871666,Condo in Schaarbeek · ★4.60 · 3 bedrooms · 1 bed · 1 shared bath,164315855,Marc,,Schaerbeek,50.84713,4.40381,Private room,40,14,5,2023-08-14,0.08,1,0,1,
27872817,Rental unit in Elsene · ★4.70 · Studio · 1 bed · 1 bath,108367843,Thomas,,Ixelles,50.8304,4.37361,Entire home/apt,55,60,43,2022-06-26,0.70,1,0,0,
27873204,Condo in Schaerbeek · ★4.95 · 1 bedroom · 1 bed · 1 bath,104666739,Iliana,,Schaerbeek,50.87274,4.38641,Entire home/apt,68,2,22,2023-09-11,0.36,1,0,6,
27873734,Rental unit in Schaarbeek · ★4.40 · 1 bedroom · 1 bed · 1 bath,210560031,Dhyaa,,Schaerbeek,50.86674,4.36537,Entire home/apt,65,5,11,2022-08-28,0.19,2,0,0,
27880856,Home in Elsene · 2 bedrooms · 4 beds · 1 bath,38584585,Nicolas,,Ixelles,50.817,4.38951,Entire home/apt,90,7,2,2019-04-21,0.03,1,0,0,
27892627,Rental unit in Saint-Gilles · ★4.97 · 1 bedroom · 1 bed · 1 bath,14026898,Marta,,Saint-Gilles,50.82243,4.34642,Entire home/apt,89,2,35,2023-09-10,0.76,1,119,25,
27920067,Rental unit in Sint-Joost-ten-Node · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,5953373,Emily,,Saint-Josse-ten-Noode,50.85094,4.37302,Private room,55,6,13,2023-08-27,0.21,1,0,2,
27973265,Rental unit in Elsene · ★4.81 · 2 bedrooms · 2 beds · 2 baths,16670683,Christopher,,Ixelles,50.83226,4.36145,Entire home/apt,150,2,237,2023-09-14,3.88,1,55,71,
27984495,Condo in Elsene · ★4.66 · 1 bedroom · 1 bed · 1.5 shared baths,210389969,Carolina,,Ixelles,50.81269,4.38659,Private room,60,1,87,2023-09-12,1.41,2,32,39,
28016112,Rental unit in Elsene · 1 bedroom · 1 bed · 1.5 shared baths,210389969,Carolina,,Ixelles,50.81347,4.38636,Private room,60,7,2,2022-08-09,0.08,2,0,0,
28030980,Rental unit in Forest · ★4.98 · 1 bedroom · 2 beds · 1 bath,11696474,Elise,,Forest,50.82079,4.34219,Entire home/apt,1029,2,93,2022-02-27,1.53,1,0,0,
28039186,Rental unit in Saint-Gilles · ★5.0 · 3 bedrooms · 3 beds · 1 bath,48855331,Pascale,,Saint-Gilles,50.82785,4.35102,Entire home/apt,120,3,9,2022-08-10,0.15,1,0,0,
28046787,Rental unit in forest · ★4.47 · 1 bedroom · 2 beds · 1 shared bath,1729356,Marie,,Forest,50.8114,4.33243,Private room,36,1,33,2023-09-03,0.54,1,0,8,
28050574,Rental unit in Elsene · ★4.86 · 1 bedroom · 1 bed · 1 bath,97245668,Guillaume,,Ixelles,50.82707,4.3706,Entire home/apt,85,6,69,2023-06-28,1.20,1,47,5,
28140507,Rental unit in Jette · ★4.0 · 2 bedrooms · 2 beds · 1 bath,81850947,Dalila,,Jette,50.86692,4.33335,Entire home/apt,150,2,7,2023-01-02,0.14,1,0,4,
28143011,Rental unit in Ixelles · ★4.36 · 1 bedroom · 1 bed · 1 bath,170967093,Alison,,Ixelles,50.83096,4.36911,Entire home/apt,140,1,14,2022-07-24,0.23,1,0,0,
28144301,Rental unit in Ixelles · ★4.67 · Studio · 1 bed · 1 bath,7872136,Stephane,,Ixelles,50.82727,4.36549,Entire home/apt,55,4,9,2023-08-29,0.15,1,0,1,
28169236,Rental unit in Saint-Josse-ten-Noode · ★4.62 · 1 bedroom · 1 bed · 1 bath,90756740,Lea,,Saint-Josse-ten-Noode,50.85241,4.37618,Entire home/apt,55,2,315,2023-08-27,5.15,1,90,76,
28213625,Rental unit in Schaarbeek · 1 bedroom · 1 bed · 1 bath,7845058,Justine,,Schaerbeek,50.85744,4.38202,Entire home/apt,60,5,0,,,1,0,0,
28213780,Rental unit in Ukkel · ★4.74 · 3 bedrooms · 6 beds · 2 baths,123220797,O.M,,Uccle,50.80178,4.35747,Private room,125,4,73,2023-01-02,1.27,2,346,3,
28219372,Rental unit in Brussel · ★4.83 · 1 bedroom · 1 bed · 1.5 baths,213011993,Wendy,,Bruxelles,50.84447,4.38855,Entire home/apt,50,91,82,2023-05-08,1.42,1,289,4,
28227068,Condo in Bruxelles · ★4.94 · 1 bedroom · 2 beds · 1 bath,203629584,Elodie,,Bruxelles,50.847435583325066,4.348794278716968,Entire home/apt,149,3,18,2023-09-09,0.34,1,65,10,
28235811,Townhouse in Sint-Gillis · ★4.88 · 1 bedroom · 2 beds · 1.5 baths,9047988,Hugo,,Saint-Gilles,50.82402,4.34116,Entire home/apt,85,1,372,2023-09-13,6.08,1,80,66,
28237370,Rental unit in Bruxelles · ★4.96 · 1 bedroom · 1 bed · 1 bath,4379081,Corado,,Bruxelles,50.84477,4.37735,Entire home/apt,126,2,26,2023-08-28,0.44,3,241,11,
28241418,Condo in Bruxelles · ★4.40 · 1 bedroom · 1 bed · 1 bath,189315430,Daphné,,Etterbeek,50.83884,4.38344,Entire home/apt,63,30,5,2022-11-20,0.08,23,25,1,
28265807,Rental unit in Schaarbeek · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,16898836,Karin,,Schaerbeek,50.8656,4.38616,Entire home/apt,140,3,3,2022-09-04,0.13,1,228,0,
28296377,Rental unit in Schaerbeek · ★4.47 · 1 bedroom · 1 bed · 1 bath,24871510,Cosi,,Schaerbeek,50.85644,4.39975,Entire home/apt,45,3,60,2021-10-31,0.99,3,259,0,
28305183,Rental unit in Brussel · ★4.95 · 1 bedroom · 1 bed · 1.5 shared baths,35612808,Helena,,Bruxelles,50.86069,4.35265,Private room,55,3,38,2023-05-20,0.63,1,311,7,
28312114,Condo in Brussel · 2 bedrooms · 2 beds · 1 shared bath,8793760,Giulio,,Bruxelles,50.85072,4.38514,Private room,50,6,0,,,1,74,0,
28325989,Rental unit in Jette · ★4.88 · 1 bedroom · 1 bed · 1 bath,50075228,Diana,,Jette,50.86978,4.32522,Entire home/apt,65,5,18,2023-07-30,0.30,1,70,3,
28383950,Rental unit in Brussel · ★3.89 · 1 bedroom · 1 bed · 1 bath,15097718,Vincent,,Schaerbeek,50.87095,4.37169,Entire home/apt,70,7,9,2020-08-31,0.17,1,228,0,
28399523,Home in Forest · ★4.90 · 1 bedroom · 1 bed · 1 private bath,22793323,Laurent,,Forest,50.81552,4.32614,Private room,45,3,21,2023-08-08,0.34,3,1,3,
28446142,Home in Vorst · ★4.94 · 1 bedroom · 2 beds · 1 private bath,22793323,Laurent,,Forest,50.8153,4.32648,Private room,33,3,31,2023-07-23,0.51,3,5,6,
28447748,Rental unit in Ixelles · ★4.50 · 1 bedroom · 1 bed · 1 bath,36528474,Isabelle & Virgil,,Ixelles,50.83274,4.37175,Entire home/apt,75,3,6,2018-10-30,0.10,1,34,0,
28461237,Rental unit in Ixelles · 1 bedroom · 2 beds · 1 bath,70737306,Perez,,Ixelles,50.81633872643255,4.388409132596143,Entire home/apt,85,2,0,,,1,259,0,
28485878,Rental unit in Schaerbeek · ★4.92 · 1 bedroom · 1 bed · 1 bath,36679684,Thomas,,Schaerbeek,50.85715,4.38206,Entire home/apt,74,2,185,2023-08-06,3.08,1,97,64,
28518946,Condo in Saint-Gilles · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,6540102,Liam,,Saint-Gilles,50.82782,4.35085,Private room,50,2,135,2023-08-25,2.25,3,115,26,
28597688,Rental unit in Auderghem · ★4.83 · 1 bedroom · 1 bed · 1 bath,215825524,Candice,,Auderghem,50.81451,4.4296,Entire home/apt,65,4,54,2023-09-08,1.23,1,33,23,
28602629,Condo in Brussel · ★4.48 · 2 bedrooms · 5 beds · 1 bath,215868065,Serife,,Bruxelles,50.89528,4.35937,Entire home/apt,49,1,483,2023-09-09,7.97,2,28,85,
28631240,Rental unit in Forest · ★4.95 · Studio · 2 beds · 1 bath,11421346,Yvette,,Forest,50.81501,4.34441,Entire home/apt,65,3,221,2023-09-15,3.72,2,261,51,
28642862,Rental unit in Ukkel · ★4.79 · 2 bedrooms · 2 beds · 1 bath,151507847,Amandine,,Uccle,50.7934,4.33442,Entire home/apt,150,2,14,2022-12-29,0.24,3,307,2,
28655779,Rental unit in Elsene · ★4.95 · 1 bedroom · 2 beds · 1 shared bath,157057351,Marie,,Ixelles,50.81636,4.38662,Private room,40,3,43,2022-08-08,0.77,1,0,0,
28678938,Home in Brussel · ★4.75 · 1 bedroom · 2 beds · 1.5 baths,5093501,Pauline,,Bruxelles,50.85214,4.3454,Entire home/apt,37,8,8,2020-09-16,0.13,1,0,0,
28703245,Home in Woluwe-Saint-Lambert · ★4.89 · 2 bedrooms · 2 beds · 1 bath,3015366,Géraldine,,Woluwe-Saint-Lambert,50.84792,4.42583,Entire home/apt,120,2,37,2023-08-05,0.62,1,291,6,
28731105,Rental unit in Uccle · ★4.94 · 1 bedroom · 1 bed · 1 private bath,2524919,Isabelle,,Uccle,50.79445,4.35523,Private room,66,1,35,2023-07-20,0.58,2,0,6,
28738629,Rental unit in Etterbeek · ★4.88 · 1 bedroom · 1 bed · 1.5 baths,985178,Pierre & David,,Etterbeek,50.83295,4.38243,Entire home/apt,69,60,82,2020-11-15,1.36,3,102,0,
28779370,Rental unit in Schaarbeek · ★4.92 · 1 bedroom · 2 beds · 1 bath,766382,Lucile,,Schaerbeek,50.87324,4.38095,Entire home/apt,89,3,73,2023-08-24,1.21,2,161,20,
28831612,Rental unit in Ixelles · ★4.60 · 1 bedroom · 1 bed · 1 shared bath,17456740,Romina,,Ixelles,50.83553,4.37741,Private room,60,1,167,2023-09-10,2.79,1,0,11,
28857140,Bed and breakfast in Sint-Lambrechts-Woluwe · ★4.65 · 1 bedroom · 1 bed · 1 shared bath,90985672,Patricia,,Woluwe-Saint-Lambert,50.85268,4.41958,Private room,50,1,26,2023-08-25,0.43,1,259,3,
28864011,Rental unit in Bruxelles · ★5.0 · 1 bedroom · 1 bed · 1 bath,12611353,Dorothee,,Bruxelles,50.84738,4.34471,Entire home/apt,78,2,5,2021-05-24,0.08,1,0,0,
28899863,Rental unit in Bruxelles · ★4.23 · 2 bedrooms · 2 beds · 2 baths,144168398,Max,,Etterbeek,50.83945,4.38082,Entire home/apt,120,2,62,2023-01-08,1.04,4,0,1,
28904308,Rental unit in Auderghem · ★4.97 · 2 bedrooms · 3 beds · 1.5 baths,27843460,Audrey,,Auderghem,50.81756,4.42961,Entire home/apt,124,3,97,2023-03-26,1.63,1,0,3,
28908376,Rental unit in Brussel · ★4.80 · 2 bedrooms · 2 beds · 1 bath,217903421,David & Nancy,,Bruxelles,50.87819,4.35191,Private room,99,3,11,2023-08-31,0.18,1,24,2,
28927179,Townhouse in Saint-Gilles · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,13296974,Anne-Laure,,Saint-Gilles,50.82645,4.3401,Private room,36,6,13,2023-08-24,1.21,1,4,13,
28932898,Condo in Saint-Gilles · ★4.60 · 2 bedrooms · 2 beds · 1 bath,46161928,Fabienne,,Saint-Gilles,50.82771,4.33767,Entire home/apt,100,1,207,2023-08-19,3.44,1,216,43,
28955761,Townhouse in Brussel · ★4.44 · 1 bedroom · 1 bed · 1.5 shared baths,9221454,David,,Bruxelles,50.85021,4.38622,Private room,39,20,80,2023-07-30,1.33,6,164,4,
28980894,Condo in Watermaal-Bosvoorde · ★4.90 · Studio · 2 beds · 1 bath,218434041,Isabelle,,Watermael-Boitsfort,50.80448,4.40577,Entire home/apt,50,7,10,2023-08-24,0.19,1,95,4,
28999937,Rental unit in Brussel · ★4.56 · Studio · 1 bed · 1 bath,211094683,Anaïs,,Bruxelles,50.84848,4.34571,Entire home/apt,70,3,88,2023-09-06,1.52,3,278,70,
29010844,Loft in Sint-Jans-Molenbeek · ★4.79 · 1 bedroom · 1 bed · 1.5 shared baths,9015739,Bert,,Molenbeek-Saint-Jean,50.85666,4.33297,Private room,95,3,19,2023-08-06,0.37,1,73,6,
29028694,Rental unit in Forest · ★4.56 · 1 bedroom · 1 bed · 1 shared bath,189378749,Marie,,Forest,50.81828,4.35141,Private room,39,2,97,2023-09-14,1.61,1,331,38,
29035118,Rental unit in Saint-Gilles · ★4.62 · 1 bedroom · 1 bed · 1 bath,35079265,Julien,,Forest,50.82724,4.3349,Entire home/apt,75,4,29,2023-08-15,0.49,1,12,6,
29054526,Rental unit in Molenbeek-Saint-Jean · ★4.82 · Studio · 2 beds · 1 bath,2126739,Rocío & Ward,,Molenbeek-Saint-Jean,50.86136,4.34474,Entire home/apt,60,5,109,2023-08-29,1.82,6,113,34,
29117391,Rental unit in Elsene · ★4.76 · 1 bedroom · 1 bed · 1 bath,181589614,Filip,,Ixelles,50.83293,4.36987,Entire home/apt,150,2,21,2020-03-15,0.35,1,0,0,
29124644,Rental unit in Ixelles · ★3.50 · 2 bedrooms · 2 beds · 1.5 shared baths,4962591,Andrea,,Ixelles,50.82922,4.37938,Private room,30,30,4,2022-08-14,0.21,1,256,0,
29145112,Rental unit in Bruxelles · ★5.0 · 1 bedroom · 1 bed · 1 bath,44583744,Vera,,Bruxelles,50.84889,4.34846,Entire home/apt,95,1,3,2019-12-08,0.05,1,0,0,
29150544,Rental unit in Vorst · ★4.90 · Studio · 1 bed · 1 bath,44004107,Adrien,,Forest,50.8184,4.33958,Entire home/apt,70,8,42,2023-07-29,0.71,1,1,3,
29150696,Condo in Elsene · ★4.75 · 2 bedrooms · 2 beds · 2 baths,189315430,Daphné,,Ixelles,50.82757,4.37686,Entire home/apt,115,30,4,2023-08-14,0.09,23,59,3,
29170364,Home in Ukkel · ★4.88 · 1 bedroom · 1 bed · 1 private bath,49191886,Frederic,,Uccle,50.78175,4.36253,Private room,95,1,9,2022-10-28,0.16,2,179,2,
29182360,Home in Molenbeek-Saint-Jean · ★5.0 · 3 bedrooms · 4 beds · 2.5 baths,65507303,Veerle,,Molenbeek-Saint-Jean,50.8567,4.33476,Entire home/apt,110,4,8,2022-08-17,0.14,1,0,0,
29200638,Condo in Bruxelles · ★4.51 · 1 bedroom · 1 bed · 1 bath,28364593,Patrice,,Bruxelles,50.81549,4.37522,Entire home/apt,69,3,49,2023-09-08,0.83,1,265,28,
29231004,Rental unit in Saint-Gilles · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,13238864,Vanessa,,Saint-Gilles,50.83475,4.33763,Private room,70,2,97,2020-03-08,1.62,2,0,0,
29272541,Rental unit in Elsene · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,1561483,Diego,,Ixelles,50.82226,4.37245,Entire home/apt,115,7,22,2023-07-29,0.37,3,62,2,
29273166,Villa in Ukkel · ★4.86 · 4 bedrooms · 6 beds · 3 baths,49191886,Frederic,,Uccle,50.78185,4.36247,Entire home/apt,195,7,30,2021-08-15,0.50,2,105,0,
29278268,Rental unit in Bruxelles · ★4.85 · 1 bedroom · 1 bed · 1.5 baths,220575917,Paul,,Bruxelles,50.84514,4.39182,Entire home/apt,115,2,138,2023-09-14,2.35,1,344,50,
29300356,Condo in Brussel · ★4.91 · 2 bedrooms · 2 beds · 1 bath,105139914,Joao,,Bruxelles,50.84765,4.37723,Entire home/apt,110,4,47,2023-09-05,0.79,4,21,3,
29306202,Rental unit in Anderlecht · ★4.86 · 1 bedroom · 1 bed · 1.5 baths,27593474,Sam,,Anderlecht,50.83668,4.33164,Entire home/apt,55,2,178,2021-11-29,2.98,1,0,0,
